File,URL,Time,Weather,Temperature,Humidity,Wind
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.10,Broken clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Broken clouds.,32ʡC,1002 mbar,13 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.10,Broken clouds.,33ʡC,1002 mbar,13 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Broken clouds.,33ʡC,1002 mbar,15 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.10,Broken clouds.,33ʡC,1002 mbar,13 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Broken clouds.,32ʡC,1001 mbar,11 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.10,Broken clouds.,32ʡC,1001 mbar,7 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Broken clouds.,32ʡC,1001 mbar,7 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.10,Broken clouds.,32ʡC,1001 mbar,7 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.10,Mostly cloudy.,31ʡC,1002 mbar,15 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Mostly cloudy.,30ʡC,1002 mbar,15 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.10,Mostly cloudy.,30ʡC,1002 mbar,13 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,30ʡC,1002 mbar,11 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,30ʡC,1003 mbar,11 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.10,Passing clouds.,30ʡC,1003 mbar,11 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,30ʡC,1003 mbar,7 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.10,Passing clouds.,30ʡC,1004 mbar,7 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,29ʡC,1003 mbar,7 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.10,Passing clouds.,29ʡC,1003 mbar,13 km/h
Soupfile_6.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,29ʡC,1003 mbar,13 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.10Sunday 1 August,Partly cloudy.,27ʡC,1008 mbar,No wind
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40,Partly cloudy.,27ʡC,1007 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.10,Partly cloudy.,27ʡC,1007 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Partly cloudy.,27ʡC,1007 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.10,Partly cloudy.,27ʡC,1007 mbar,11 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Passing clouds.,27ʡC,1006 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.10,Passing clouds.,27ʡC,1006 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Passing clouds.,27ʡC,1006 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.10,Passing clouds.,27ʡC,1006 mbar,7 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Passing clouds.,27ʡC,1007 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.10,Passing clouds.,27ʡC,1007 mbar,7 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,27ʡC,1007 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.10,Partly sunny.,27ʡC,1008 mbar,7 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Partly sunny.,27ʡC,1008 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.10,Partly sunny.,28ʡC,1008 mbar,11 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Broken clouds.,28ʡC,1008 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Broken clouds.,29ʡC,1009 mbar,20 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.10,Broken clouds.,30ʡC,1009 mbar,20 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.40,Broken clouds.,31ʡC,1009 mbar,24 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.40,Broken clouds.,31ʡC,1008 mbar,22 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.10,Broken clouds.,32ʡC,1008 mbar,26 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Scattered clouds.,33ʡC,1007 mbar,19 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.10,Scattered clouds.,33ʡC,1007 mbar,19 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Scattered clouds.,33ʡC,1006 mbar,28 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.10,Broken clouds.,33ʡC,1006 mbar,22 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Scattered clouds.,34ʡC,1005 mbar,19 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Scattered clouds.,35ʡC,1005 mbar,17 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.10,Scattered clouds.,35ʡC,1004 mbar,19 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Scattered clouds.,35ʡC,1004 mbar,15 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.10,Scattered clouds.,34ʡC,1004 mbar,15 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Scattered clouds.,34ʡC,1004 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.10,Scattered clouds.,34ʡC,1004 mbar,7 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Scattered clouds.,34ʡC,1005 mbar,7 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.10,Scattered clouds.,34ʡC,1005 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,33ʡC,1006 mbar,13 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.10,Passing clouds.,31ʡC,1006 mbar,11 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,31ʡC,1006 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.10,Passing clouds.,31ʡC,1007 mbar,13 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,30ʡC,1007 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.10,Passing clouds.,30ʡC,1007 mbar,11 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,30ʡC,1008 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.10,Passing clouds.,30ʡC,1008 mbar,9 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,30ʡC,1008 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.10,Passing clouds.,30ʡC,1008 mbar,6 km/h
Soupfile_7.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,29ʡC,1007 mbar,No wind
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40Wednesday 1 September,Passing clouds.,28ʡC,1007 mbar,9 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Passing clouds.,28ʡC,1006 mbar,9 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Passing clouds.,27ʡC,1006 mbar,6 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Passing clouds.,27ʡC,1006 mbar,4 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Passing clouds.,27ʡC,1007 mbar,11 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,26ʡC,1008 mbar,11 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Scattered clouds.,26ʡC,1008 mbar,7 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Scattered clouds.,28ʡC,1009 mbar,15 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Clear.,29ʡC,1009 mbar,19 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.40,Sunny.,30ʡC,1009 mbar,19 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.40,Sunny.,31ʡC,1009 mbar,19 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Passing clouds.,32ʡC,1008 mbar,19 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Passing clouds.,32ʡC,1007 mbar,20 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Passing clouds.,33ʡC,1006 mbar,15 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Scattered clouds.,34ʡC,1005 mbar,13 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Scattered clouds.,35ʡC,1005 mbar,6 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Scattered clouds.,35ʡC,1005 mbar,9 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Scattered clouds.,32ʡC,1005 mbar,17 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,31ʡC,1006 mbar,9 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,30ʡC,1006 mbar,11 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,29ʡC,1007 mbar,7 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,29ʡC,1007 mbar,7 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,29ʡC,1008 mbar,4 km/h
Soupfile_8.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,29ʡC,1007 mbar,4 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40Friday 1 October,Passing clouds.,28ʡC,1007 mbar,9 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Passing clouds.,27ʡC,1006 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Passing clouds.,27ʡC,1006 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Passing clouds.,26ʡC,1006 mbar,6 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Passing clouds.,26ʡC,1006 mbar,6 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,26ʡC,1006 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Scattered clouds.,26ʡC,1007 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Scattered clouds.,27ʡC,1008 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Scattered clouds.,28ʡC,1009 mbar,7 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.40,Scattered clouds.,29ʡC,1009 mbar,11 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Scattered clouds.,30ʡC,1008 mbar,9 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Scattered clouds.,30ʡC,1006 mbar,13 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Drizzle. Broken clouds.,29ʡC,1005 mbar,13 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Scattered clouds.,30ʡC,1005 mbar,15 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Partly sunny.,30ʡC,1005 mbar,17 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Broken clouds.,30ʡC,1005 mbar,11 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Partly sunny.,29ʡC,1005 mbar,13 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,28ʡC,1006 mbar,13 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,28ʡC,1007 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,28ʡC,1008 mbar,7 km/h
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,27ʡC,1008 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,27ʡC,1008 mbar,No wind
Soupfile_9.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,26ʡC,1007 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40Monday 1 November,Partly cloudy.,25ʡC,1007 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Partly cloudy.,25ʡC,1006 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Partly cloudy.,25ʡC,1006 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Partly cloudy.,25ʡC,1006 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,25ʡC,1006 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Partly sunny.,25ʡC,1008 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Broken clouds.,27ʡC,1008 mbar,7 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.40,Broken clouds.,28ʡC,1008 mbar,7 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Broken clouds.,30ʡC,1007 mbar,6 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Broken clouds.,29ʡC,1006 mbar,11 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Rain. Broken clouds.,28ʡC,1005 mbar,17 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Drizzle. Broken clouds.,27ʡC,1004 mbar,6 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Drizzle. Broken clouds.,27ʡC,1004 mbar,17 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Broken clouds.,27ʡC,1004 mbar,15 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Broken clouds.,27ʡC,1005 mbar,13 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,27ʡC,1006 mbar,6 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,26ʡC,1007 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,26ʡC,1008 mbar,No wind
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,26ʡC,1008 mbar,15 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,25ʡC,1008 mbar,6 km/h
Soupfile_10.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,25ʡC,1007 mbar,6 km/h
Soupfile_11.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40Wednesday 1 December,Light rain. Partly cloudy.,25ʡC,1009 mbar,No wind
Soupfile_11.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Light rain. Partly cloudy.,25ʡC,1008 mbar,9 km/h
Soupfile_11.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Partly cloudy.,25ʡC,1007 mbar,No wind
